id	target_txt	prediction
130  339e0cd4-fe2f-48cf-a143-e3d35f16f6c4.flac	ich bin der target text	wir stehen voll und ganz weiter hinein
876  bbdf7579-b76d-4b56-988c-57469099867a.flac	ich bin der target text	dieses haltungshalt ist notwendig
2287  5c78ee63-21a5-4661-952b-bc266cd98ef6.flac	ich bin der target text	es geht wenn grundsätzlich gefähr haben der baubeseite zu stimmen
2582  de3f5abe-1e38-41a0-8699-5351c42bf225.flac	ich bin der target text	wir wollen ein solidarisches und ziviles verurteilen
490  67ecf3d7-5337-4226-8bde-738a0ff898d9.flac	ich bin der target text	die beschäftigten verzichtet freiwillig auf liegtschaft in einer gewerkschaft
4596  cbc74c19-18f3-4272-957c-07a4b797cd29.flac	ich bin der target text	zuerst spielt als erstes kritisch freier und bitte gesagt hat
3880  b85f3a91-55db-427e-8fea-3b729c8ee345.flac	ich bin der target text	er hat herrn schulmusikurgen kurleitung und flücken gestudiert
4486  10912d02-89e0-41f5-a4c4-bb6ab4a4d8ae.flac	ich bin der target text	die menken werden wir vielleicht in den begleitlichen gehen
1356  3184ba10-ab01-4c00-b3ee-86647ddf9903.flac	ich bin der target text	der achtmal hat den meister einer saison autos schützen königing gestellt
1018  5fdaadca-c451-45ec-a536-4de344e0d658.flac	ich bin der target text	bern die veränderungen nach den musik hinter irgendwann in die richtige sind
4786  dbc495c2-b673-4756-94cc-244788d64115.flac	ich bin der target text	aus seinen fördern zählt und land und diese haben lohnmatzen hans bohnen ab
4906  90d1127b-998a-4aaa-ad35-ac3cac2461b3.flac	ich bin der target text	mit ihrer berner zeitung hat zwei kollegen aufgenommen
4022  ed236fda-4328-42b4-91cd-81515ff4cdc9.flac	ich bin der target text	ich möchte dafür danken dass man hier einmal fensekretariat in den gefangen kommen kann
3361  a3f84a8e-0229-45c4-aee4-157ac12a5d3a.flac	ich bin der target text	jetzt zwei arten komme ich noch kalidonien melanie beutler und sie sind da mehr kohler
2525  5ad583cd-c3e9-46ca-aaf7-cdad86b13867.flac	ich bin der target text	sie sind für das parlament als regelrechtstischer asto gesehen
1827  85f2be42-a51f-4f4b-9b42-ca3bbd3f21e3.flac	ich bin der target text	ausserdem möglichen dem volksschul und weitere gesundheitsanträge erreichen können
386  f70fcd43-efa8-4d1c-907d-1ccfcf24c550.flac	ich bin der target text	die glätte konnten gleichwohl als postulat angezeigt werden
4798  6bd00964-da53-48f2-ad69-81114224a062.flac	ich bin der target text	wir können sicher sein dass es auf die wichtige art und weise passiert
4493  bab8e94d-9bc1-4b1c-b7fb-5d2b51e46e4a.flac	ich bin der target text	sie kennt die kirche von uns statt
3403  ce3e5230-261e-4d87-94c7-8c86ba46deb4.flac	ich bin der target text	die familie ist nach mosernschlüssen gezogen welche die anschätzung drei jahre alt war
2826  8369ccdd-bbd8-4fa4-b321-f0ea90b13067.flac	ich bin der target text	auch hier haben wir entsprechende vorbereitungen getroffen
4622  0ec55939-9370-4fc6-af63-491e906b7b66.flac	ich bin der target text	dieser artikel befasst sich mit geschäften und stollen
2247  891278f1-2a5d-4693-83b5-67d925365fad.flac	ich bin der target text	zum schloss gehen sie wählen von mix 7 sik techsen aus
1527  337e9e88-05b6-4de3-a189-627041bba5b9.flac	ich bin der target text	die entwicklung der grund der starken kenntnisnahme ablehnen
3554  0b51ecb5-ff1d-4557-9ad3-57b19eb43905.flac	ich bin der target text	herr richter nachtraktur illücksicht im rat eine entwähnung
3755  453674cf-da06-4513-92da-85324252e950.flac	ich bin der target text	vielleicht hätten wir schützen fest einen mehreren tag andauern können
1063  9ff18e9f-e8e0-4111-b05f-790711144d60.flac	ich bin der target text	nachdem hat seit einem einjährigen politechnisch lehrkranken absolviert
379  f6302cbc-6282-45cf-a32f-f0e80f8d5962.flac	ich bin der target text	dies ist eine felsformation weil ich in ihrer form anatisch erinnere
2729  bdf89c90-3889-4086-9ac8-41c57a81e181.flac	ich bin der target text	alle mitglieder der berner sind schriftsteller angelangt
2228  d5097e0d-1f96-4e80-a969-a78b903b07a7.flac	ich bin der target text	seine feinden bei der aminienergleinen und butschen
3139  f7002e0a-cb12-4b85-a9c8-80eb91e49b8e.flac	ich bin der target text	es handelt sich um ein bisschen leid das landschaftsschutzgebiet oder ausserhandlung bracht
1390  90e8bfd8-ddc6-4c89-87d9-815493ebf271.flac	ich bin der target text	seine historizität ist nicht belegt
2123  88a6802f-5dfd-4d48-a06c-de031fe6c322.flac	ich bin der target text	auch heute schafft ein grosser denk der bevölkerung entzieht larstellung
4478  77395c4e-39a6-49d3-9543-59f87266a36d.flac	ich bin der target text	zusätzlich bedürft sich unsere gemeinsame werte in zweifel an
3643  b99a8beb-3528-433c-92e6-57f627a1853c.flac	ich bin der target text	kurz darauf hat loginbühl einen neuen jahresvertrag unterzeichnet
3998  af51fcb4-e28b-44b8-9b4d-600e6df23d6a.flac	ich bin der target text	diesen haben wir bewegung gemerkt
733  153341ae-0b3e-472d-8472-b23c9cdee694.flac	ich bin der target text	diese konnten nämlich ihren kurteil aus der vier standesinitiative nicht ziehen
2522  938bc228-a6ff-4d3a-bc1b-b5d663de645e.flac	ich bin der target text	vom gestrigen zügigen kirchensesinn umstritten
2330  11c9d441-2496-4cdc-a3d2-ba3d15365417.flac	ich bin der target text	auch in welchem kompensieren diese vier und häufig gute gegebenen windestoffe zeichnen können
1515  3ed9b84e-d84b-454e-bdc2-8f018b96d21f.flac	ich bin der target text	die jan gewesen hat von diesen drei flüssen ein grösstes einzugsgebiet
1005  b63fbc02-31f8-42e0-a100-6576f035478f.flac	ich bin der target text	überbleibende vorfahren ist so gut hinterher bekannt
3124  e22af5f5-4714-4d0a-8e67-99a4419e870e.flac	ich bin der target text	ich glaube dass die debatte über europa vorgesetzt werden muss
3296  feb18363-6b55-4693-9063-e99e963b5feb.flac	ich bin der target text	wir kommen zu den einzelsprechern
371  c59fdf38-11c6-457b-8b49-0315dc5e2be6.flac	ich bin der target text	wir begrüssen auch diesen von uns dem kommissionsplan vorgestellten aktionsplan
4588  f83c787d-ed3e-4206-aa39-27d4040ebd40.flac	ich bin der target text	während der kupulation stossend sie laute rufen aus
1362  14f183e1-48c1-40a1-a22c-69060a59cabe.flac	ich bin der target text	die reisen ist für heiratsettum und hat zweier macht es eine kinder
5434  844a6705-1cb2-4cdf-9ef8-3ea3b7437931.flac	ich bin der target text	dieser hochschule ist als einige grosstritten
3960  c65d4575-ce1e-4015-9630-b96913a516b6.flac	ich bin der target text	dieser ist noch abgeflohen
5373  a13e4c77-f23e-47fd-9906-5d5d2c1841ce.flac	ich bin der target text	seine abilitation hat das thema sprachkontakt und sprachwandle melden ergübtet
4668  0a420aec-d891-4bd1-b439-bd4f25f5d51f.flac	ich bin der target text	sie gehören zu den nötlichsten seen der sternberger sehr gebloten
502  71a137ee-0e0a-42a3-b306-e4bb131d4b3e.flac	ich bin der target text	die liebe trüren ist leicht gekründigt
4822  32e423a2-b722-4a98-927a-6a274dad6aff.flac	ich bin der target text	im gegenfalls haben sie für den blickwasser ausgelassen
2764  98b015dd-ec98-4ee2-a1df-d411c7f7bde8.flac	ich bin der target text	sie kann durchaus habe ich ihre köniteräte erzeugen
2153  4ff67020-ad55-4d15-8afb-a55a8561b07d.flac	ich bin der target text	die zitale stellt sich eine mamuelle phylipeto nicht zur wahl
713  913f7b00-22c9-4873-84e3-569adac770e7.flac	ich bin der target text	beigerechnet sind wir dass die redezeit für den abgeordneten begrenzten begrenzt wird
4068  6c77e45a-9e79-4b72-bfc4-87451201138b.flac	ich bin der target text	es wurde bereits gesagt dass die zielkandische regierung bereits imperlich ist
3955  fc03cc55-a324-4b9d-825e-288395984e69.flac	ich bin der target text	der kostenwert steht bereits in der rednerliste
3450  b23bcccd-3726-4526-ba6f-8573a9082e54.flac	ich bin der target text	seine studie im periscampf und zürich obsolviert
3045  3133df45-6d8c-4ac0-845d-3466aacd4419.flac	ich bin der target text	die heutige situation ist also schwierig
3741  7a581465-7e29-4736-b099-138396020598.flac	ich bin der target text	es hat nicht platz von vollzeitgefährdung eingestuft
4594  a2c9690d-1ea1-49ee-8a7b-a52c41a9536f.flac	ich bin der target text	denn über ist dass man dann häufig verändern konnte
1889  5dbddc85-caf8-477d-85ea-810f800cd7d1.flac	ich bin der target text	sie ist eine alte an doch ohne gesucht worden
2876  7c6b11f1-98fd-4cf9-8b31-d31f2be642c8.flac	ich bin der target text	dieses geschäft ist nur lächerlich und muss aufhören
4801  ed6a781c-553b-4cd9-99ea-8e2cbd0c5db3.flac	ich bin der target text	heissen ist ausserdem auch dort
2210  0fd9832a-58a5-4bba-a9ee-8dfffb8f7b67.flac	ich bin der target text	nur der tom bleibt stehen
407  06bac18d-75f6-425d-882d-a965ea8aa023.flac	ich bin der target text	findet festhalten als von venedigung ausgewählt
138  1f247729-4aa9-45d2-bf7c-baf3916806b6.flac	ich bin der target text	damit war die schicksale des polizeichefs besiegelt
2871  24007e6b-b972-4d35-a6d8-c4d2c20f1a5e.flac	ich bin der target text	die tramvollzugsregion ist nur dünbesiedelt und weitgehend umzugänglich
2986  febe8ed3-fab2-4313-adf2-a3eca5dda6c3.flac	ich bin der target text	für die summenge 1 und 2 gewohnt heisst die akte wie entfall verfügung starren wird
735  bf6ea386-e4c2-4358-ac3c-12c986027fde.flac	ich bin der target text	ich gewisse druck noch einmal bitten auch dies zu lassen
2715  97fdd077-c440-48b3-9b5d-e781113de274.flac	ich bin der target text	eigentlich komplex das eigentlich auf kontrovistische fragen
2755  ca302a67-e65c-46c5-9bf4-044b7b822018.flac	ich bin der target text	drei herrschen herrn regierungsrat christoph neuhaus
2621  8dfe170c-2574-46e1-b0c5-7d0bd3ed7801.flac	ich bin der target text	kassinn markt die investitionen und vielen ländercampierischen dank überflügend
2200  6026e982-6cea-4fbd-a62c-b54a6aee1faa.flac	ich bin der target text	ihr erstes volumen viva
2332  e945b802-c761-4e3f-9b2b-785595c6f937.flac	ich bin der target text	das fehlen uns hat der brenn zuerst geschlagen gegangen sie wollten mikel
4204  d194fa50-240d-489b-918d-848bf298253e.flac	ich bin der target text	weitere erwägungen sind nicht vor vielen jahren vorgetan
3391  c4a16fda-9f91-409c-9fee-7bb62f12f999.flac	ich bin der target text	um sie erkeifern müssen auch ladings zweifelsritzige umsetzungen gehen
3820  98e0710c-bdf7-47c3-b7c3-739b3e0c0c59.flac	ich bin der target text	sondern sozusagen diese allgemeine linie ab
1062  038ed9b0-2045-43fc-8c6d-8ea9f2535f65.flac	ich bin der target text	dieses programm muss weitergeführt werden
5098  9517e852-edc3-4375-9f75-7fac94cb7ad6.flac	ich bin der target text	der weinberg lehnt sie bis zur heutigen etwa at bildstrasse
3552  452bc2cd-5436-44ba-9e09-d158c8a513df.flac	ich bin der target text	die joggische lehre ist nicht dankbar sondern fühlt sich hier gegenüber der jetzt verpflichtet
4277  fac951f5-3e1f-4c40-97c5-4b72ea83b816.flac	ich bin der target text	wir würden es begrüssen wenn ihr beschluss religieren würde
179  8296bd1a-24de-4476-a1eb-105550bcc8a2.flac	ich bin der target text	der sotelik kann in europa und in der durch keine empfangen werden
5175  c2133d6d-9220-4162-b501-872e9a61706f.flac	ich bin der target text	die erleider ausländer sind regeln nicht gut gewesen
819  498d9d71-f7f0-4b93-94eb-b17455b46886.flac	ich bin der target text	die mazentronie ist beitritts kandidaten
1398  17537e8f-8a9f-4b6e-8ab8-0ab5efd76fae.flac	ich bin der target text	dafür hat drei anriegestleichen und die redizitative gekürzt
1702  076e9e3d-32e9-4710-80d9-caf05c40aeb8.flac	ich bin der target text	manchmal kommen wir nicht alle planungen in einem land rehen
442  2bd3c883-f46a-40ab-a8f4-da4252bd17e8.flac	ich bin der target text	nochmals brunnen hätte ich herrn martin schöni besucht
4006  0d2db71e-23f1-40b9-b79f-5c55a9515855.flac	ich bin der target text	das naturkundliche heimaushilfe befindet sich im ehemaligen schulaus der gemeinden
2557  b6fb5d63-ed48-4031-bf1a-7df36212169d.flac	ich bin der target text	ich komme zum heiklen jahr zum heiklen feuger und bernstruss oder rückblick an die rednerliste
353  9a5c797c-f4e2-489c-8754-480d8df4f84d.flac	ich bin der target text	niemand vor der privatisierung der sozialleistungen vor
1607  3cfde565-b980-4c71-9dcd-f43969a5f51e.flac	ich bin der target text	wir haben hier ab uns
2469  3b8cedc3-dad9-4e4d-a23a-efa4946ba287.flac	ich bin der target text	weiss gonte reflektiert im film seine beziehung zu bergern
4895  ac43d20f-89d2-4e04-8c29-adb764b6a573.flac	ich bin der target text	die kantone haben wesentlich einen gesehen weg genügend ausreichen
4889  5901b9ad-ddb5-4d16-a8d7-fb1cd4ccb7c8.flac	ich bin der target text	all diese publikation wurde im frankreich strafrechtlich verfolgt
4248  c5d3b961-247b-4859-8a2b-1dc47b5e3ad7.flac	ich bin der target text	dieses erlebnisgeschäft waren firmen
1463  3f409b11-a21a-4de4-acd3-d5d9f126035b.flac	ich bin der target text	die geherzsteine ist verheiratet und zwei geöffnet
5186  b019ac06-7dbb-42be-a74f-638a44c177ed.flac	ich bin der target text	das kann ich nicht weil er deutlich machen deshalb kann keine rede von acchal sein
1285  bb884109-f7b0-48a5-b834-1de877815b52.flac	ich bin der target text	beide werke sind hier eine kurthelle miteinander verbunden
2771  96df653b-bc3d-48f9-8fd7-9c565d3bc80f.flac	ich bin der target text	seit dieser kredit wird sie von der schlechten begrenzt werden
1884  09499773-8e89-4de5-bbb9-e5342ffb9273.flac	ich bin der target text	der comminder hat den noch nicht die legitimschaft übernommen damals ohne küchengrenze
5026  b2cb6cb7-bd06-4566-9c71-b64f46376868.flac	ich bin der target text	sie sind nachfolger als kesb der kommodore ist hermangehörin geworden
2632  05061496-8965-489b-8a15-391dcd258ef9.flac	ich bin der target text	durch die gelehrte liste wird eine poleons niederlage an eine eckthaltung sein
4617  3fbcb58a-457e-47a6-9bf0-7e117f3fbfb0.flac	ich bin der target text	wir werden diese solidarität nie vorgessen
2074  b9cb5167-26b0-42c0-8c9d-3c48cc07ce13.flac	ich bin der target text	mindan codu will die schattenberichte für ihre zusammenarbeit statt
2121  26aac955-7abb-4b8e-9c4e-c778f7f4de68.flac	ich bin der target text	im august vor diesem jahr hand musiker jedenfalls wieder zusammengefunden haben
613  d9c7d028-876d-40cf-8efe-f31393e8c151.flac	ich bin der target text	das fehlt allerdings von perhode negativen lutschwenden
2412  1c38d4d4-f5f6-4acb-81d2-31d7564b0245.flac	ich bin der target text	dafür ist die not so viel wirklich verantwortlich
4912  f345ef5d-c90b-4ee1-a5e6-9b8971997ddb.flac	ich bin der target text	in einer regel sind tegzehn gross wie jene der raubtierung
1209  7a15adc5-fac3-424b-bf17-8ea3b984db82.flac	ich bin der target text	er ist besonders für seine baskenpalmabteilung bekannt
998  5aea76ef-7190-4f03-801a-78135d493263.flac	ich bin der target text	die übrigen drei ausständischen haben sich hier
5330  08a8a69a-f24c-41dc-ad8a-a01a87de2016.flac	ich bin der target text	später sind wiederholungen auf kathon juni und gummerang gekommen
4167  17010761-1695-4ab4-a464-da6a6fd4f3cb.flac	ich bin der target text	die globalisierung wissen wir alle für das weltweite wettbewerb
56  120c4cdd-46f1-40e2-a8ff-403b0f0af275.flac	ich bin der target text	dies ständig von einem mund die nationalen gemeinderäte
22  42f1a637-341c-4d6e-834a-e1fcd4c78ca9.flac	ich bin der target text	das letzte hat es in einem amt wohlschaft gedreckt
4032  42fbed4a-a0d6-4dc3-9fba-d3c19a809509.flac	ich bin der target text	wenn heute kann man entrollen hat handrei generationen kosten noch einmal bestonen
3753  2a2db8a9-46b9-450a-ba57-a4b11ae12c5f.flac	ich bin der target text	ich habe einen gund meiner vorrednerin nur zugestimmt
2780  aed0d4d4-3977-42fb-9ff3-af77f01492ed.flac	ich bin der target text	evi im pult eins und hätte gegen nächste anpolitik wissenschaften soll das programm wie instruiert werden
4920  ac8afadf-9ac7-434b-bcb7-d8e543968e0f.flac	ich bin der target text	die kultur der armut hat wirtschaftliche ungleichheit und ungerechtigkeiten verpflichtet
5470  2e019394-e985-4319-a594-c6fd32ffee6f.flac	ich bin der target text	die zuständige behörden ist in den meisten fällen die umweltbundesammlung
5276  1e4ac6ab-2ed5-42c4-8e45-78bb4058b37c.flac	ich bin der target text	wir kommen zu den einzelsprechern
2894  070ff940-57d6-47e4-ad13-e032c4f5c9ef.flac	ich bin der target text	getrockene uns wird vor allem als kühlmittel verwendet werden
4648  2b8b32a6-3746-4a07-bc07-928b66e8e735.flac	ich bin der target text	was wir wieder darüber brauchen ist im grossen sprom
1203  7f6941ae-6a52-4306-a157-ac9ffcbc5e6e.flac	ich bin der target text	die henerkoppagen gibt es eine viel führungsrolle zu verlieren
5226  0d8d26aa-33e1-4e03-a710-24dcaed3b7c9.flac	ich bin der target text	die dringlichkeit der hoch und ein schlusskraften einer riesigen das geburten stunde
346  c58038ba-1531-43f7-9fbe-9d71b6972e86.flac	ich bin der target text	dieses problem haben viele richtlinienmotionen vermittelt
5177  5faa4a2d-e522-4404-91ea-6b0c3bf67789.flac	ich bin der target text	er gehört zum kreis der übersetzer des altertestruments in der einen neinzubesetzung
2274  543aaecf-4e21-4a73-b549-3f697f95ac65.flac	ich bin der target text	eines der steine bedient es
439  b3c78a78-6980-443f-ad06-7020f8dda179.flac	ich bin der target text	die trottoqualität von halbem ist schlecht und genugseigene ereinfach gehalten
707  481f04a0-df31-4229-a38e-d0c34f7ffaa6.flac	ich bin der target text	die sie verfügt eben um einen ringen autobahnrund um die stadt
3419  c9132b54-69cf-47e7-ab5e-f8b161dc35d8.flac	ich bin der target text	aber anliegen sind nicht wichtigkeitsperte im normalberecht
1105  4df1dec1-962a-45ec-86a2-45fcef1f4175.flac	ich bin der target text	neben den auszubällen und den schulen ist ein begetarisches fairehärm betreiben worden
698  46f077bc-aeee-4468-a051-ce4e0cd0d65b.flac	ich bin der target text	wir dürfen die grenze nicht mehr erhalten aber auch niemand
1020  17671fe9-583e-4db4-b533-249fb1475242.flac	ich bin der target text	dieses dokument ist noch nicht vorhanden
1024  1a2a505d-1c58-4960-9fa1-b699a06c2129.flac	ich bin der target text	hansrudolf saxer geissbühlerstrupler
4245  34ac58ab-9ddb-41e2-89f5-0883d02f5fec.flac	ich bin der target text	insgesamt sehen auch die tanliere der menschen für die kantonale eintage
1794  a45fd7f6-2c88-4a19-9727-471cf367a632.flac	ich bin der target text	aber das hätte nicht stattgefunden hätte
3708  99618694-5be8-4d23-938f-3f4fe8d53bd6.flac	ich bin der target text	sind auftritte seien sich vielspältig gegen diese aufträge
5745  ff29387b-9efa-477c-8db5-0248c31c830f.flac	ich bin der target text	wir kommen zu den beiden anträgen zur abstimmung über den kinderprech von trunken
4757  8a2e0448-4ea4-41e8-a954-3cfe05df80fa.flac	ich bin der target text	ich glaube das ist ein sehr wichtiger beitrag zu europa
3871  e117c33e-1903-451d-983c-85a5c0b79840.flac	ich bin der target text	sie sind im vertrag erheblich im verzug
3452  d16f760c-bb0a-44c3-96ab-67b122f33000.flac	ich bin der target text	dieses votum politisch nicht
1856  cab43df6-81e6-4f30-b4fd-b0054e6e689d.flac	ich bin der target text	zusammen ist von grossrat holz von kullmann
2842  e4c67060-9ed4-4328-921c-4b71aefd89ee.flac	ich bin der target text	selbst deutlich noch lässt sich eine migration nach teiland feststellen
1237  84939624-b08d-4e10-933e-16a4fd7a3504.flac	ich bin der target text	wir haben die überzeugungen zu den touriökonomien und corain vormissen geflegt
4994  0091d315-495f-4933-889d-4980bdfe6ff8.flac	ich bin der target text	er ist mit geschlagenen harmen nach thormult fruckierten
473  563cf006-dac0-46b7-b0be-d95374bdb01a.flac	ich bin der target text	auf diese weise sür uns zu hoffen wird die politische landschaft denn weiterstabilisiert
4155  aafc9e1c-8a5c-4055-a8ee-8bc11e173ac8.flac	ich bin der target text	in dieser funktion hat er sich sehr für verbraucherschutz eingesetzt
69  f77b4cea-555f-451a-bb9d-324ac4294a42.flac	ich bin der target text	das obbbale sind fast alle gebäude erstört oder beschädigt worden
2245  dd03e6e4-7bef-4beb-a2f8-a6c20fe08642.flac	ich bin der target text	ihre hochzeitsräte sind nach grösserem land geführt
1351  d488014e-c79c-46cf-8b52-98da75230507.flac	ich bin der target text	die vorgenehmenden regime symbalimiklisa der menschenrechtskommission aus
4785  4624f935-0a2b-4021-b6eb-5a80a3ff1a9b.flac	ich bin der target text	hier liegt noch allerlei ziehen von ihren räumen vor
3047  df036f97-851a-4981-b69c-123fb7700de2.flac	ich bin der target text	der vermutlich christiver aus hat bikel aufgeschafft sucht zusammen
4387  225e1501-6e8c-4312-8539-4eac731d9bc4.flac	ich bin der target text	die mobilität eines bolltungspolitikers ist ein wichtiger fach den er erfehlung abbaut
5129  4f69d820-cc5f-4f03-b988-214f37fbb61c.flac	ich bin der target text	die beiden haben an der tabelle erfolgszeit das gäste ausgeschrieben werden
5736  f45247e5-06d9-4cec-8247-f1164036780a.flac	ich bin der target text	ich handelte der debatte über die nachgelegenheit für unpassend ab
4259  0c6e0147-0379-40d8-b6b9-ab498c6c69d9.flac	ich bin der target text	die hauptqualen fügen diese ereignisse ist die dorstellung von herrn rodoz
1730  b2ce98b1-9266-4a88-89c1-ba8d4d06ce7f.flac	ich bin der target text	es waren kinder und ich waren schuldrahlen
1898  e4a70628-4093-4c59-9e6c-11c8b20c111a.flac	ich bin der target text	er hat diese art oder nicht beschrieben
5011  af5d31b5-d5f4-4d53-8b70-73bb0abf8ba9.flac	ich bin der target text	in europäische union ist die führende weinbauregion der welt
3541  42cd832a-f6dd-46fd-9854-f6ffb16a7df5.flac	ich bin der target text	bei spielen können wir auch immerhin eine gefährdung speisen
999  d37e3808-829a-4a2d-b22a-e300091f3e5b.flac	ich bin der target text	die lasten des wurchenenkens jedlich bis die bestittel hätten
4996  727e8362-4fc6-4e7a-ad3a-2ff6ace39594.flac	ich bin der target text	der gipfel wird diesen damit stimmen in der trag stattfinden
4546  d216eeba-61a8-4482-9041-979186fdcb85.flac	ich bin der target text	auch das november seiner amtszeit ist durch eid politisch interessiert bleiben
228  8a8b4862-7dc2-4ef7-8cc6-b1babd6688a4.flac	ich bin der target text	solches gleichwerk könnte nur begrüssen
3436  e841d261-c5a7-42a0-a01f-f785180076e3.flac	ich bin der target text	die bienengesellschaft hat zum grössten teil direkt zumal bei ceck nidau gehört
3513  9c97fdbf-2bf0-4e60-a926-453f9ec2321b.flac	ich bin der target text	es wurde hingegen von dieser stelle überfreit worden
3949  b0e6c23c-bec5-4ec8-9f73-b609f254d095.flac	ich bin der target text	nach mehreren festlangen ist die regierung die auf die insel zurückhalten
852  fa7898da-4ff4-4322-81bc-595b7ee11ecd.flac	ich bin der target text	es ist ein gewerbegebiet und einfamilienhäuser beaut worden
4263  de625a5a-7e15-469c-b474-54df40973f78.flac	ich bin der target text	sie ist heute ein weisentliches grundprinzip einer vorbildlichen staatsführung an
4587  1387c136-4afa-493e-800c-07462bbd0920.flac	ich bin der target text	der hölzen im turn ist mir gleich verkleidet
4338  26de56ad-9c6c-48b0-a3ac-47875d963c17.flac	ich bin der target text	die umhangeliste ist tielberecht in einer lesance zu führen
4791  8de9db52-6762-4006-b04c-c7522701e728.flac	ich bin der target text	die seitherte wäre aus freizügiger und holexzentrum genutzt
5575  ceace862-7d86-4aa6-9a3a-ed6d21b5cbe0.flac	ich bin der target text	die kosten versucht ihr mehr delegation in seine schlechte genossen auf den teil
2886  c2bd178e-74e5-4941-abae-df56611bd335.flac	ich bin der target text	die von langen hand blank in der neuerung statistik vor dem haus
5744  460b594d-79a3-4764-a99d-4b7fd46addb6.flac	ich bin der target text	gibt es fikomehrheitsanträge
1460  5457aa30-3c54-4800-b724-c44ab1a57da6.flac	ich bin der target text	wir erreichen am platzvorstoss und dament und die relegationsspiele
5591  610a8238-2d15-4d50-83fa-793566b3cf64.flac	ich bin der target text	das unterwagen ist das störende schnell zum bubigumonsierbling geworden
4963  bb4fb626-cffe-4e88-9968-2da55054f9cd.flac	ich bin der target text	zu so später stunden sich in meisten schülern nicht mehr besonders aufnahmefähig
800  dcb74656-c825-47bc-b530-8ecaf03ed789.flac	ich bin der target text	der betcher morgikeinem bestimmten fachgebiet abgelehnt werden
432  7a73c6cd-88c1-4c4a-92ac-b99d195e8193.flac	ich bin der target text	deshalb haben wir zu diesem zeitpunkt aus dem amt herausgeschieden
4308  09785035-fca1-45b1-a02d-3183e89e600e.flac	ich bin der target text	und zweite weltcher ist grosspardurch deutscheinauftragriff stark zerstört worden
3244  7b863729-f97c-4edf-8e53-4e53812f8c3d.flac	ich bin der target text	beide können es sehr weit voneinander gefällt werden
4662  d88ae043-e35f-4219-a395-e061a7ee3bfd.flac	ich bin der target text	es ganz eine lösung seitens des europäischen parlaments mit gesetzen aufzunehmen
3099  6e25060e-5251-4668-a145-d993fb630d95.flac	ich bin der target text	wir lehnen dass der friedensprozess in zukunft fortgesetzt werden kann
965  b5ef21dd-c97c-446c-8849-90a69af6bac0.flac	ich bin der target text	die geständigkeit können eine portenzion auftreten
5148  c5f22167-28f7-4f1f-9049-b1d0d8da5081.flac	ich bin der target text	die hauptblödenzeit ist einfach nur ein bisschen anfangen können
5371  08d46599-d566-4057-9672-d65ab1811399.flac	ich bin der target text	das spricht manchmal für eine gewisse stichwierig
1399  84646802-18b4-4efb-b172-e6f66be8ed95.flac	ich bin der target text	die fertigstellung hat nicht mehr erlebt
1027  c476338e-2a4a-4e2c-9f06-b4dfbd1497ee.flac	ich bin der target text	der architekt war das nächste ingenieur im büro
2868  5665f797-22c7-479b-9981-19f315c71883.flac	ich bin der target text	alles rebinnungsranten machen einsporungen ausgeführt
650  d14af688-8b37-44a7-bdeb-a27198dd02f6.flac	ich bin der target text	sie vater hat gesagt es seien priminitive wildung ab
198  6f8dbe92-badd-42b7-87fe-fefaaf133123.flac	ich bin der target text	er ist ein bekanntes mitglied das hans so flexibel gesehen hat
3715  ffb2ec5f-a04c-4e5c-93d0-02b5fcce99ed.flac	ich bin der target text	die geschichte dickeln von mehreren zentimetern sind kann selten halten
3483  a92655b8-c0f9-4c20-a8be-4bcd4066ede8.flac	ich bin der target text	auch während dieser tagesstützung sich die streben clavaleyres selbst
5321  c0a0d70f-e344-48b2-8179-7a63ca84786c.flac	ich bin der target text	der teil löser ist kreis debutieren
640  1963592e-6ad0-4bd3-bc49-23ef0c7b2ed6.flac	ich bin der target text	zeigen die kulturzentruma uxerlassen die ein eben polen oder in verretoden sind
51  9c18f5c9-da73-486a-a7e2-2d33cc163fe5.flac	ich bin der target text	die vorantwortung ist kollektiv
2292  a44453a1-6bc3-4bc8-9a13-403ffee8c5b2.flac	ich bin der target text	es ist das letzte mal dass ich als vizepräsidentin eine sitzung hier gelegt habe
3942  737183a1-3fdb-449f-a2a5-8205303e3520.flac	ich bin der target text	die tummanitäre lage ist alamierend
476  c9e49039-0d80-4539-bb89-9e776e4014a2.flac	ich bin der target text	es ist meines erachtens richtig dass über so etwas not geteilt wird
919  79f04197-3eee-45dc-b2b6-af128374886f.flac	ich bin der target text	ich sage es noch etwas zu sagen er ist unserem weg noch weit
2126  bd291f96-c8e4-4566-9173-c8a9599ce899.flac	ich bin der target text	es gibt keine weiteren wortmeldungen
3964  8c43802e-61fc-42e6-8224-bbc716792506.flac	ich bin der target text	erkeis der lebensmittel führt insbesondere das andere
4800  4703799b-ad89-4fa4-8b74-833aed3858f0.flac	ich bin der target text	es gibt nur einen roten teil auf der gemachten steigerung
2528  eb356b56-07af-4b0d-ac80-9bbc3ca7817c.flac	ich bin der target text	ich glaube da ist sich dies hausreinigung
2235  45d84bf7-849e-499d-92dd-ff707b0a8497.flac	ich bin der target text	ich schneller weiss dass schmale fristliche gesundheitsstandorte langjährig ist
