id	target_txt	prediction
4258  5d1588c0-7c25-45d3-8680-b2ae1a94e1a4.flac	ich bin der target text	sie haben mitglieder der polizeidirektorin habe ich mich von der mittagspause gesehen
5525  dffeda45-dd68-4e09-9a75-613f50f4c1e4.flac	ich bin der target text	politik entwickelt vielfacher sowie ganz eigener logik und können wir von ihrer wählerschaft
3586  16f023a1-2e9d-473d-8571-be4b09ddc370.flac	ich bin der target text	der stil der bernde illdelstilbildend für die kommende isgrimme auch gruppen
4390  ba3c6e74-cd5d-48ec-b978-029cd01b8b7b.flac	ich bin der target text	die berechnungsbaltigungserumpe ist dann gleicher wie kein europas
4124  117408f6-9372-4e4d-b464-df3f0bf5fa10.flac	ich bin der target text	je nach solche kompositionen werden die weltweit von herrn jobtusikverleihung unterworfen
359  799ad65d-07d2-4841-ac79-db2c0cfa2ca4.flac	ich bin der target text	und vonständig werden noch weniger sicherheitsmodelle durchgeführt hat man diese vorgesehen
662  469d184c-4372-42e8-a5d8-61b4e5afa3e2.flac	ich bin der target text	und sehe ich ist deshalb ehrlich hier in diesem saal einen hervorgegangen
1448  471a550f-af08-4623-b6d9-25eba68b5b76.flac	ich bin der target text	sie schneider hat vom städtebau bis zur verordnungseinrichtung zahlreiche innovationen entwickelt
3903  186d927d-4ebf-4dca-a6c3-6ca7c7d0422e.flac	ich bin der target text	und auch wenn sie schauen mich das wort nochmals darüber abstimmen
3327  8d32b04f-3f2b-40b3-8568-5a11bc0dd132.flac	ich bin der target text	deshalb möchte ich sie mir kategorisch nein zur einfuhr von kloriertem früher auf leistungen segen
4972  f3b84406-f5fe-46b8-a6d2-6ee1344db763.flac	ich bin der target text	sie sind auch in kollege lieber offenbar zur miese gehen sollte kommen
2415  8b40686b-7f38-4b7d-a134-915e40aa049b.flac	ich bin der target text	ja schon eine unterschiedliche und nur wenn sie plötzlich feierten
1366  bcf50da1-0d06-423d-833b-00319f601589.flac	ich bin der target text	sie sprechen aber uns anderem als gleich positives
3043  e8d02437-eb4b-423e-8fe4-31c5af3f1950.flac	ich bin der target text	sie konnten auch sagen das geld für den grossen buchstaben der herr nochmals anwesend
2578  efb1f091-3880-4ca7-814a-69b048b53fb0.flac	ich bin der target text	wir haben dieses noch ein gutes gebäude nach seinen eigenen plänen richtet
4225  27fb3ee8-cea0-46ec-a59f-cfa9e3810447.flac	ich bin der target text	die teile sind aus in einer kapalen sind allerdings am goldrauf erlagen und übernacht verschwanden
5438  1d7dc64a-c663-470a-adbd-c67b169f9dd5.flac	ich bin der target text	damit ist die konsequente oder die ausgeführte strategie notwendig
784  deb4fdce-1484-496c-93e4-f112f3fedcad.flac	ich bin der target text	aber die sparen hat gemeinsame sohn geschaustellen scheinen uns eigentlich teil
1757  65c9b6b9-6092-42fe-989f-aa8b7117e5bc.flac	ich bin der target text	sie haben also schnell gesprochen
4312  9e731993-dc48-460d-a3e3-99674a08b25e.flac	ich bin der target text	und schon hoffen sie seien hier nicht unbedingt jedoch nicht unbedingt halten
1949  1a0476ce-4b27-44ad-812f-03a21e2b1557.flac	ich bin der target text	sie alle haben uns sich erst doch festgesetzt wo dieser entgegennehmigung auch konnten
3401  c3896ec5-db79-4480-ab0c-a3636e382e4e.flac	ich bin der target text	die spjusopsafraktion äussert sich als kurstation abgeschafft hat
3081  4805d8b0-e82c-4e84-b847-1f943ade2794.flac	ich bin der target text	er ist für eine abschaffung der klassengesellschaft uneingerechte verteilung des kapitals
1227  46bd8139-984e-44d9-b3e2-051d7ae06697.flac	ich bin der target text	hier hat prêles als menschenrin fundierte die dies als männer fundierte
4544  bca868ce-c654-448a-ad5d-84aedad38a33.flac	ich bin der target text	aber in den meisten seiner vielmehr übernehmen der gastelläre eine kleine rolle
2255  7b5a44c1-9448-45e9-ba7e-4a5d9d502e20.flac	ich bin der target text	sie haben auch schlussendlich meine dienstleistungen unterzeichnet worden
3855  8c9e1b1a-7351-488a-a595-d11fb0291cf4.flac	ich bin der target text	dem hintergehen wollen wir einen gesuch für den ursprünglichen hochschulen haben
465  ad33e49d-cc83-4437-9d43-80f002affdc9.flac	ich bin der target text	auch wurden spieler in der von uns der runde der wenkung die wirklich noch ausgewählt haben
3596  c510fb47-7042-4ffd-8dff-c2cb961a9dad.flac	ich bin der target text	sie sind nicht abgeschrieben und präjudiziert hat schon erwähnt
4381  fda37efe-e1d6-4d57-8ab7-5b532cf17464.flac	ich bin der target text	ja marc jost bauen ist als solche und man könne jeweils irgendjemanden nicht auf die welt kommen
5058  3356ca2b-7756-4926-a16f-2e3b240f1b23.flac	ich bin der target text	sie erklären diese ein freunde in ihrer mitbewohner auch den notfall seiner pflanzen
2884  fe081fcf-4bf5-49ef-b3e1-a362a4da9338.flac	ich bin der target text	viele von ihrer sind entsprechender hodensien deshalb sind wir rogionale halte
3625  75ae6300-b9c4-4030-8876-b2a30889f217.flac	ich bin der target text	aber ich erlaube mir dass ich noch einmal diese frage habe
1292  a6c73af5-440b-4df8-99bc-c40aefe26310.flac	ich bin der target text	somit empfehlen wir noch hier bei herrn regierungsrat haas das wort
5635  a0dc44e2-834a-4899-ad0b-67a454fb71cc.flac	ich bin der target text	sie sollten nicht schlafen sondern automatisch vermieden haben
1461  7f8487dc-9b83-412f-9606-d91658762a84.flac	ich bin der target text	die sitzungen sind beide gewinne nicht mehr
1994  30ab3567-a076-452f-86bb-72a5e0679ebf.flac	ich bin der target text	die gelegentscheide findet man konjunktur an die strende der orte und ost sehen
944  002d0bbb-0f5b-482c-89b6-a100b805a6f2.flac	ich bin der target text	sie kommen ja trotzdem neue weiteren hinter dinge bin ich einverstanden
716  2d056a92-ed0e-4e2e-a95e-4f90a734d9c4.flac	ich bin der target text	dies gilt also manchmal so wie die langen hätten gar nicht leistungsfähig ist
2211  40f19596-c3cf-4ab0-afb0-da29657fb7bc.flac	ich bin der target text	die dritte stellung sollte enorm geschäftsführer und die jungen an ein richter schifffelter ablehnen
3133  f9e6a008-c7ca-4e45-8742-935583bfb140.flac	ich bin der target text	sie sind montag im schlaf und schlafvoll der tag überfüllt worden
3094  bcd7c798-4ec9-4b9a-95af-d0a53366674d.flac	ich bin der target text	einige bote haben gerade dabei kleinere schäden erhitten
1796  94914edd-995b-4f32-a214-704bdb6c5d4d.flac	ich bin der target text	seit dieser zeit hat es dort auch schon parlamentsclout gerne dort gegenüber
1776  5c7b92a4-fc24-48e2-9f36-c8e6eb4df8c0.flac	ich bin der target text	wenn sie dieser ordnungskonkret äussern werden wir den selbstverständlich gerne nochmals angenommen
1720  deeb5a21-0f4f-4bbb-a692-d85ab5addc87.flac	ich bin der target text	jetzt scheint diese persönlichen sind wir wenn sie nicht ziemlich sind
778  f42bbce5-39ad-4bd2-87ac-f6961ab71d3a.flac	ich bin der target text	wir sind deshalb schliesslich bedürfnissen auf sich begeistert haben
280  14b61be3-aa51-4575-9223-230a8e05280c.flac	ich bin der target text	ja dieser erfolg hat einen grossen ähnlichen ruhe geführt
4689  ca6ce73d-7472-4bde-b4df-1227c47b64f6.flac	ich bin der target text	wir haben auch den zeitpunkt zurückgezogen möchten
5577  96e2df2c-bfad-439c-9eb5-2d209133bc73.flac	ich bin der target text	das ist ein grosses fass war mit geringkeit gelager und denselben veranstaltungen
2622  3b6343ff-b6c4-46be-90e0-e6fbd78bf9e0.flac	ich bin der target text	sie wird auf folgen wie sie der rednerpult ausgenommen haben
2165  a0e05597-dc07-4186-ac85-99720e4928db.flac	ich bin der target text	viele einwohner kämpfen diesen trag ihrer felder an kleinen stende am strassenamt h
1349  0639c42d-b6cb-4997-a0dd-cae29a2724dc.flac	ich bin der target text	die arbeitgeber sind spopiert nicht wert auf gemeinden geschrieben worden
2457  9c6b4f2d-1a56-4140-8145-6a22a436040d.flac	ich bin der target text	bei jedem hohen strafwechsel umso hohen lebensfreuden zu sein
935  8add785c-b350-4ef2-b495-893f2ec5a789.flac	ich bin der target text	die anträge folgender sind zu höchsten absoluten arbeitslosigkeiten ganz geschäftlich unterwegs
4451  607bacfe-1222-48bd-8d51-f52f6415d30d.flac	ich bin der target text	sie sollen ihren gedankensteuern und scheiner hindelungstafel erinnert werden an diesem art
3283  f1c3377c-e39c-4db9-b3b5-be549eed9d0c.flac	ich bin der target text	auch dort ging es darum die längere zeit bis sehr sportplätze in den welschspitzenrefern konnten
201  889d1d9e-1772-4a1d-b914-b2d6ce2e95d3.flac	ich bin der target text	die formulierung ist somit mit greifweisen oder 9 speichern
870  b240884e-7fe0-4111-b30e-82395fd24493.flac	ich bin der target text	die hier leisten sind in einem ausgewählten hanburg klup aufeinander getroffen worden
991  df167779-ec1a-44e3-8806-3580981f66cf.flac	ich bin der target text	sie haben hier stellung gefühl sie haben auf den dritten schneiderinnen und jungen
536  ab932763-39ce-4117-b7cf-349c1a7ff98e.flac	ich bin der target text	wohlkammerlei und auch erfahrung hatten gegen zielbermedalungen gefunden
1569  3cd5a428-48bf-413d-9671-403935e76468.flac	ich bin der target text	sie stellt sich kann man mitglieder sonst stehen dies sich gegen den baumann handeln
5357  d4ea57be-4feb-4b1a-a187-693be3ed809a.flac	ich bin der target text	aber schliessen möchte ich etwas zum gebiet das die europäischen bank anmerken will
1758  b37b51db-3acc-4222-915b-4889c962dee6.flac	ich bin der target text	wir sind sicher komprobleme vom kleinen gehört also zurückhalten
893  939618de-b896-4947-8fc0-a81b49a8d627.flac	ich bin der target text	aber ein heterstabilisierung der gebiet erreicht und herrscht nochmals und meine weiteres
5024  e4c5514f-0cad-4b8f-b793-eb68e5fa4bb1.flac	ich bin der target text	denn er nicht ist die linkste bildung eine knäden sie gelöst unurteilen
2361  0dad617a-b420-436e-bab1-77db6fb5fec2.flac	ich bin der target text	das ziel ist der einsatz eines geeigneten antigen ortekommens
4881  27953220-c5c0-4775-891d-425bead43df1.flac	ich bin der target text	wir haben hier auf dem selbstbeugen kommen auf regeln auf diese gesetzesberichte eingereicht worden
4275  91641965-43f8-4b99-8673-18a440e25991.flac	ich bin der target text	wenn man jetzt fordert bleibt schreiben soll müsste man diese kaller in der form eines politik
14  d84aa0a7-9d05-4e03-a27a-23a0ff75f284.flac	ich bin der target text	die spätesten sind ein geschäftsstelle eines unternehmens in die justiz geworden
5144  3ac0110f-89f7-46df-b7cb-2ae3d4287e6a.flac	ich bin der target text	der spjusopsafraktion hat diese als postulat bereits als motion tut
387  8c679e2e-577c-44f2-84fe-48a5d3fc1273.flac	ich bin der target text	wir haben aarbeitgeber für die zigaresinterne sicht mit dem kanton bern eingereicht
2395  23fe4b25-2dc7-4356-a62d-e0470e1d3178.flac	ich bin der target text	diese sind in dieser form völlig statt dass man dieses in dieser form will
2135  1c5e1a69-9319-44fd-8941-a8c467a0e589.flac	ich bin der target text	sie sind am schluss beispielsweise geordnet und rentschmidhauser
382  3ea464c4-31eb-44fb-86ed-a57da2b7a87c.flac	ich bin der target text	hier wird ausschauen dass wirklich eine gutkobelle sind und einmal einen umangeliegt verstärkt worden
2462  e3d3a243-b505-422a-982e-2b1a8fdc4ed9.flac	ich bin der target text	sie werden anschliessend im anschluss nehmen wir hier im ratssaal genommen haben
4904  186cc608-b7e0-4e3b-a4c4-d1c5084fafe2.flac	ich bin der target text	sie werden mit ihrer mutter sochsieren als heilige ferien diskutieren
5345  037112cf-d89d-4af3-91b5-9967a0f890b5.flac	ich bin der target text	jetzt europäische denken sie legt in dieser institution ein
242  d4919c9a-ddec-437a-a41e-303af1e40c1e.flac	ich bin der target text	sie wird bereits heute zurückgezogen haben wir unsere geschädigung
67  07904e81-3f81-435c-b244-528f84b45749.flac	ich bin der target text	somit werden wir aber schliessen auch hier betreiben
708  163948b3-a3f9-40e2-bac1-d96a699ce74c.flac	ich bin der target text	aber der knutt hat mit dem konkret bromann erpassende schriften dazu entworfen
5510  131e0e14-4bbf-4d09-95c4-32d668c800ea.flac	ich bin der target text	wie unsere gefahrene erfahrung überzeigt dass solche möglichkeiten nicht genutzt werden
5328  95c364cd-b0b9-40d9-b95e-47e0c58fb9bf.flac	ich bin der target text	ja und noch einmal herzlich willkommen
4540  f6c4cced-0e1d-4222-b194-b16cb700e0ec.flac	ich bin der target text	wie neue höchste eigentlicher bewohner waren zum teil von geschriebene aus ostbauler gewesen
5201  83bfb023-bb7b-4d03-9177-c6f5caf55918.flac	ich bin der target text	sie selbstverständlich hängt noch zu den weiteren einsetzen vollbar haben
571  1d65f004-cf67-42cb-996f-4c2f2d0fcb12.flac	ich bin der target text	wählen sie hier auftritten noch senschelnes ist auf meine komiteenten uns million entdeckt worden
5706  fbee2852-6ff5-41ca-86ad-ebb31530a101.flac	ich bin der target text	dort sind die gefüge herr längere kohle auf enthalt in der schweiz hervor
1290  c781b56d-e670-48fa-8c05-9ec33eafe235.flac	ich bin der target text	die hingegen sind eigentlich geteilten hineingestellten hineingestellt
4997  31127387-ae52-4abe-9cd8-868b709bed2d.flac	ich bin der target text	sie sind eine marktung von hinwil ist schon seit drei theoretischer zeit besiedelt
4939  b0bbbcf7-1c1d-4175-8465-fa8373f6de74.flac	ich bin der target text	denn die autos gegen chemopoliten in den kommenden neutralen und ausgleichgewichtigkeiten
3160  ae5cd600-f66e-4fad-b187-4c299ea2c9c5.flac	ich bin der target text	die alters helfen sich heraus dass die koppeltative kantone kleinbemessen sind
2556  cb88cc1c-5102-4548-afbc-ba3d2bf4ff0a.flac	ich bin der target text	die situation wünscht den herzen trölerinnen und kinderheiten von ihnen einstimmig her
3860  229c2f83-0a7f-4a80-b109-f0577851a2e2.flac	ich bin der target text	die artikel treffen beispielsweise spricht erneut in seiner jugendlichen
1943  29857f84-4460-4513-9132-509b84cb937e.flac	ich bin der target text	jetzt elektroautostätinnen und städter von allem stehen muss sie den titel der grösseren ölheizung
1519  5b438d87-14a1-4672-9f92-32deba881cbf.flac	ich bin der target text	somit haben wir ja schon viele junge leuchttürme
5495  d84df580-99fb-4ee6-b7e7-76ab249451ac.flac	ich bin der target text	ja und wir nehmen es denjenigen in schweren stimmen das seiten haben
1196  4a5abb41-9618-4dc5-87ed-6e1586579a22.flac	ich bin der target text	sie schreiben sich hinaus und sind digitalisierungslagerieren
5714  a6774757-bedc-4955-9d72-481aea6b521a.flac	ich bin der target text	auch wie vor eine grosse rahmenkredit für die grösste wirtschaftskräftige begleitung angesprochen
3805  c80ddb5c-1e98-4d73-891e-a8c6c2f44872.flac	ich bin der target text	ja entwas zu den gebieten gleichstellungsbüchlein sind wir sehr handeln
2666  cb97f0b6-8695-4aec-a0bb-61ef1a759b24.flac	ich bin der target text	die anderen tätigkeiten haben nicht beschlossen die man gut annehmen will
1741  f431d3ed-1bcc-45b4-82b1-8d30225909c1.flac	ich bin der target text	denn wir sehen dass ihr grosse brief marken sammeln nicht ausgegeben hat
2452  809ec310-bd1e-45ad-93f9-93978c958860.flac	ich bin der target text	dieses führt zu einem grossen verlust als artikel köpfli
3523  5b355e2a-f3bf-44e4-9806-4b044bd99de0.flac	ich bin der target text	als halbschulein für diese entwicklung ist für die jahresrhythmuskontrolle erklärt worden
400  13ea07ce-1925-4c4b-92ae-fd69b873da63.flac	ich bin der target text	dies erischt man den artikel der hästigen schule und ähnlichen stehen
3279  27ed72e8-d7ad-48da-bd5a-11709b40266e.flac	ich bin der target text	diese wären zurzeit schindler ordnungsnahmen mit blickweise gegeben worden
287  a59a3b67-a49e-4754-a491-b82f5e0fb498.flac	ich bin der target text	die tätigkeit im ordnung von genauso zur hastigen rat soweit wird hersteller auch
4586  850ad69f-60b3-4496-8f0f-1ef0bc2d8fd4.flac	ich bin der target text	die zusätzlich gehört dem gemeinderoll als stimmbrechtiger forsitz im örgermäster an
5015  ab3dcb04-23eb-4cd6-9e3b-55ac519de3be.flac	ich bin der target text	die ausstellungen sind in zweisprachiger konzipieren
2385  4244bc67-0ec5-4490-a06b-af58692e80bb.flac	ich bin der target text	unter anderem wird das heute lenden name und unbekonnten mängel eines pierre gemandelt
1871  c1f6141a-7611-42ed-8343-a95a11fbe652.flac	ich bin der target text	ich erinnere sie noch dass auch indiriktgewisse demissionen sprennen sollten
1762  355524a8-d970-445b-8b28-216721c852bd.flac	ich bin der target text	die erz lagerstelle an schonf berg sind in den sich stärken des permans eingelagert
4052  bb0cc423-b9d1-4bc4-9930-c0c257d99642.flac	ich bin der target text	der bak ein nächster hochstehalter ist festzustellen für die beiden mannschaften auf sein gegangen
3703  445fd2d6-345b-4e7f-9927-fea10ae8d1f7.flac	ich bin der target text	der bürger bleibt den osten von hasylarbatten morgen von grossrat botto
314  2f65a19f-734b-4ae3-8150-7800ed80b681.flac	ich bin der target text	sie muss sich von der regierung und marthematik herrn regierungsrat
1738  eee71185-6fb0-4f42-99e0-74c0fc4c4112.flac	ich bin der target text	auch wie sie uns im präsidium festgenommen wurden und ich komme auf dass rand paragmatischer ausgegliefert wird
2658  587a15f1-88f9-44c4-af43-c29556275230.flac	ich bin der target text	dies interessierten immerhin zum zieschenzimmerinnen und kluster die sich nachher anschlagen
610  7a5de12a-ecf5-4767-9696-376575f2bad6.flac	ich bin der target text	die steuernerkennung ist ein mehrjähriger mitbehinderungen von ihren hemiklekturen scheiter
3993  fcced6ed-4cfe-480e-8dc6-95f2ebb8afd5.flac	ich bin der target text	die arbeitsweiterung brütten ist glücksehen liberal
3261  3ef7addc-aae5-4859-8847-eb7e4eced2b0.flac	ich bin der target text	dass die deutsche variante des senten figmenagements ist diese sogenannte psychiatrie technik
298  1831cb9f-3c64-44c2-a426-8707388a9d18.flac	ich bin der target text	die tätigkeit herr regierungsseite ist einfach schloss stärker herausfestig flochen
1454  a952ed65-d6fd-43fb-a4d9-d34c9054cec5.flac	ich bin der target text	die spjusopsafraktion hat nur grosse zeitliche kritik erhalten
1766  8c99686d-704c-4d73-9b89-45d29a40de85.flac	ich bin der target text	somit liegen wir die abwälzung zu einer lösung des problems vor
5703  14bbc12d-8180-427d-87ac-3485dcf1e982.flac	ich bin der target text	ich glaube ich dass diese meinung in den meinungen recht gut funktioniert hat
1922  768f4813-4686-4250-80bc-611f356c2905.flac	ich bin der target text	sie treten aber dennoch sprechen wir ihre meinung dazu
5539  302d5eef-5ce1-494f-a262-86ff52b49f55.flac	ich bin der target text	dort bestehen mehr masstäglich schliessendsverbindungen mit sadar
794  a63b654d-c59f-472a-b83e-a681d457452e.flac	ich bin der target text	sie kommen zu den neuen instrumenten der motion auch zu unserer verfügung hin
2076  4b4b7eb8-9b4a-42a3-a2d8-4ca56f23f511.flac	ich bin der target text	aber in diesem jahr eröffentlicht er auch dieses gebäude alpomassion und prämien
4000  d53d104b-cbbe-4303-896a-3c542672dd28.flac	ich bin der target text	die meisten mitglieder sind im zusammenhang mit dem fussball paktiver
1628  dea174e3-b3d4-4b70-a8f0-0e3a27586dae.flac	ich bin der target text	sowohl von einem nichtsdruck ist das andere als auch möglich einer gemeinde und gesamtkinder
3547  85b8abc1-6388-4983-99ea-1852ba6fd339.flac	ich bin der target text	sie müssen sich jetzt mitteinander mehr mitgemacht werden und in diesem entwicklungsziel beistolen haben
5353  942d9326-1cc9-4153-aa3b-ba9bbbd2ac9f.flac	ich bin der target text	die stiftung was diese debatte betrifft bin ich dafür so vorzusetzen
2240  da3ae83f-8e2a-4f09-b584-681eb54c8bc8.flac	ich bin der target text	die anträge sieht so von grossrat hentoler von ihr hinterzieht thun
5553  60ace031-b64d-4817-90e8-b06017cbcd2d.flac	ich bin der target text	dort sind wir uns gehörter als nicht guter grösste zeit wie wir die karriere gelungen haben
1521  80d6dcb6-1a64-42d4-b11c-8e47997064c8.flac	ich bin der target text	sie möchten dann finden sie doch manchmal rückmelden oder nochmals eine überleichterung geworden
3687  119ef617-d6d5-4edd-ae42-53d502320625.flac	ich bin der target text	die sorgfältigkeit würde hinter drin langen tal langen da
4137  11ac3386-f522-4e30-a2c8-142629c3ebdd.flac	ich bin der target text	die trinkwasserschutz sei knapp und b sind jahre angst
5722  7af0ac52-f8b7-404e-bc63-b17741c54a53.flac	ich bin der target text	sie werden von der kommission lehnen oder nichts unternommen
1845  be03e668-88f6-4865-83e1-038e8004f17c.flac	ich bin der target text	die finanzierung jahre ist schickangeboren und ist dort aufgewachsen
3662  3360c904-9159-4324-9ac3-5b5c40ef7111.flac	ich bin der target text	mit der widerlangen der spjusopsafraktion komme ich zum nächsten privatwirtschaft und gang
3899  3c6a3c46-f5fc-4d7b-83d5-0b504a41ad04.flac	ich bin der target text	bei ihr geschäftsgebiet ist der manneskreis gerade innerhalb eines geschäftsgütters
1037  141bdd79-4f6a-4f29-b2e5-a614b6d04255.flac	ich bin der target text	sie sind namen verdankt hinter den stadtteil seiner lage
5235  0257414a-4e39-41c0-8d9b-83df216c1e67.flac	ich bin der target text	gerade wenn sie sich die sicherheit unserer verkehr haben gefährdet interveniert
90  2a068723-303e-48e8-9f90-588e896ce717.flac	ich bin der target text	am besten erkennbar ist ein gleicher schritt für die autobahn an der schiede gegeben
1917  d5c16201-7d8a-4a42-97f0-8ff2981007b3.flac	ich bin der target text	sie tragen auch den bitten herrn biegen sie jetzt zurücklassen
4503  3fc8de05-c8b3-477c-8316-5efaffe63eeb.flac	ich bin der target text	der ort ist von den zweiten zwischen bis in der räumlichen zeit durchgängig besiedelt gewesen
4504  9b3d8f35-a282-4c11-85a3-52a8d95afd6d.flac	ich bin der target text	sie sprechen mich von unserem votum von grossrat mühlheim
5130  42dd7102-6dd0-4658-a5b3-4e64afeaaa9b.flac	ich bin der target text	sie werden haben in einem hatelier und ingenieur gemalt haben
4989  67013520-1488-4c9c-b865-d495e9d13f4c.flac	ich bin der target text	sie haben andrea de meuron verschieden mich seitens jürg iseli
3653  8c7407b0-7dac-499a-80ee-10185b641cfb.flac	ich bin der target text	jetzt haben sie zu jedem rentnerlisten einen preis abgeholt
3234  78a18f41-8373-45eb-b583-520ebe68d26f.flac	ich bin der target text	doch schon eines handelt es sich um einen gesellschaftlich konkursangemeldet
2105  d307078f-2e26-43d4-8571-304245ad0b9d.flac	ich bin der target text	die erreihe von fragen wurden bereits angesprochen bereits angesprochen
2685  d60dae4a-de79-4f14-b14a-736770984a03.flac	ich bin der target text	deshalb bitte unterstütze ich sie nochmals die hinweise des punkts
3022  24ca7617-63ab-4bd8-950e-347208177fde.flac	ich bin der target text	sie haben ihren rückenschlau und bruchen oder schwanz lyss
5689  5b7d3795-7370-4b7f-8f0a-e76f6edd6a8c.flac	ich bin der target text	sie stimmten vier sozialistische abgeordnete hand ebenfalls ein
2960  b95aa751-9ff3-481f-b0de-eb208d57f018.flac	ich bin der target text	in deutschland geht es in anwendung unter ordnungswidrigkeiten
1986  f190938f-f9e8-43e1-9c16-aa762239df8f.flac	ich bin der target text	für schlussendlich ist sie dann noch krei und finden jetzt hier ihre wohl herbeissen
5740  748fbf2f-f042-41c4-85ef-cef331b07cb8.flac	ich bin der target text	sie haben vielleicht auch von bremsen beides amunistorischen horischen hinterzuleben
2133  5807c5d2-6e1e-40b1-9a70-c23bc07c9c77.flac	ich bin der target text	sie finden sich noch eine sigelung so können sie ja dann noch einmal stattfinden
3878  67e4f1e7-cb57-49d9-be7f-434d63729fe5.flac	ich bin der target text	sie haben viele dinge von gebühren der gemeinden das beispiel offenbar gewesen
1630  7550ddea-59c6-4985-9973-819102f3253f.flac	ich bin der target text	sie sprechen ja schon immer noch in der letzten lesung
3189  1af9ba60-9096-47aa-972f-a857c3467308.flac	ich bin der target text	ja die kolleginnen und kollegen sind sie vertreten das
2935  e9004afd-d41c-477f-85ab-4c94049e4d7c.flac	ich bin der target text	die region wird kohlerarisand für solche gebiete genannt haben
3999  7930aa84-2208-40e1-b484-e0cf21cda507.flac	ich bin der target text	die erahlen von ursprünglich gelandeten glückschaften ist bei der erinnerung bark
4950  608f9219-15b5-4b4e-a7fd-29c1cd5431c3.flac	ich bin der target text	sie hatte im seltenen bereits und nennt die strukturen im programm festzulegen versucht
1947  154019b3-de56-4683-8980-e2450458bb16.flac	ich bin der target text	wenn nicht übermassen wie informationen ist verlierend unnötig
5406  94874eca-77d2-48a9-9097-eca9dd5541a7.flac	ich bin der target text	die überseinigkeiten bei den seinen kindern haben sich nichts gegenüberliefert
3740  6e1e6cb2-7bb3-4075-abb0-2476c1a85643.flac	ich bin der target text	wenn ich das genehmige bitte verliere ich sie hier kurz sind aber
2726  63850e14-853a-4464-b154-1daff7bc8295.flac	ich bin der target text	allerdings ist die abkürzung von lex aller sandra aber auch für alle gesamtplatz imbodenling
4081  3ac319fa-7124-4015-9162-3e93d46909b8.flac	ich bin der target text	sie ist mir oder froh und mir in einer runde der drei ausweichenden fühler fühlen
849  bc088938-72b7-41e9-86cf-e42fb12e45f4.flac	ich bin der target text	die staat konnte heute über den schweiz von innovativen unternehmen gelten
939  b087a744-60d6-4b3d-99f8-952057be2643.flac	ich bin der target text	das museum hat bei sehr goosse jahrzehnteln von international beachteten ausstellungen gezeigt
4004  770d6f03-6acb-4182-b7ed-d930086be16b.flac	ich bin der target text	der sik da hat sich wieder nochmals der normalen rechezeit ändert
4220  c6bc03a0-f8c6-4462-a9b3-f2667f64d2f9.flac	ich bin der target text	sie stenden schenden engschenke da können sie nicht zulässig sein
4527  28d8bd55-ae12-4c97-8f25-bcb84dedadb5.flac	ich bin der target text	die poblematische orte das waren die zusammenhänge mit hochkursen für michwehrige sprechen
398  093dd18f-5cc0-4ac7-8fd6-8f7947a4201b.flac	ich bin der target text	die kommission verhält sich viel zu diesem themenblock in den umsetzungen
4462  a08974db-8036-4a0c-8dfb-001a6b06960b.flac	ich bin der target text	die unterschiede und sie können sehr viel vielfältig sein
293  89aa5918-9a37-4b68-b080-183eeffd06c1.flac	ich bin der target text	aber etwas mehr versprechen dass die angeheimheit der referendum gelöst hat
4299  0c0f53b4-77ca-49cf-9096-33b354a0caa6.flac	ich bin der target text	die dreite tracht ist meistens vom stil der zeit noch empfunden
2052  aa6741e2-930f-4acc-b08b-fc2b77a991bb.flac	ich bin der target text	damit kommen wir zu den organisationen über die unerbringung neuer mitarbeiter
1445  b8b2de44-b672-416d-bec8-05790849a422.flac	ich bin der target text	zum bericht sind ganz auf eine änderungsanträge eingereicht worden
456  0de3f1ff-4f5d-4098-bff4-2120dea6879f.flac	ich bin der target text	ich verlängst sie eigentlich den preis der deutschen budgetüber als erster auf den leitzigen buchmiss
5686  651d20d9-c473-4b46-b32c-2102423c5868.flac	ich bin der target text	so wie ein weiterer schlogert ist der marktbeauftragte maximal gescheint nirgends
5208  6ec499af-126c-484b-9e83-cbfb29a8661a.flac	ich bin der target text	sie sind auch an den drei teilnehmenden so wie ich dasselbe feststellen kann
1192  c936c1c0-c15a-4349-8eff-6e73ef32fc72.flac	ich bin der target text	wenn ich diesen anliegen gibt haben sie zwei läuft gestern unserer gegeben
2409  4d9e9ad7-deb0-439e-b742-212b473580bc.flac	ich bin der target text	am 11 spiel ist der gältesten seite gegen die regierung und 11 gelungen gelungen
936  0bb86589-31fe-4347-8d99-87ba5c547de2.flac	ich bin der target text	wo die kosten beziehungsweise auf der unterstützung nachmittag haben wir jetzt lange sicherheit kinder
4635  927581c4-a8bd-4d66-86be-55c1fd59ceec.flac	ich bin der target text	wir haben zur folge ich habe das konton nicht wiedergehend unbekannt geblieben
1435  b8660122-5542-4221-9918-074e3d6c625b.flac	ich bin der target text	die grosszeit der weitamte des geritzes von bärlichingheims vobeigesetzt hat
3610  ea6e3f17-4fd8-471d-b77c-491d93ef7744.flac	ich bin der target text	und aufersichtlich ist auch organiert handeln nur in guter zeit ermöglicht
887  f2f66526-dc12-4e51-8318-372a9f9d285c.flac	ich bin der target text	auf dem rückweg zum festland die coausflüchtlinge sind jeweils transportiert worden
4355  d72c1b9c-3cfa-4ec0-a742-564f0a7048ff.flac	ich bin der target text	die heimischen juristischen nationen hat gegenteilige schilder ausgegriffen
