id	target_txt	prediction
2276  de5d909f-8497-42af-9325-185e605609ac	auf der liste geschäftsplanung grosser rat werden die aussenbeziehungsgeschäfte publiziert	auf der listigen geschäftsplanung grosse rat werden die aussen beziehungsgeschäfte publiziert
1666  72b2a92b-3669-4975-956f-629c60a76ae8	lärmintensive arbeiten werden in den semesterferien ausserhalb des laufenden betriebs ausgeführt	bern intensive arbeiten werden uns eine mesterferie ausserhalb des laufenden betriebs geführt
1048  800a2244-9381-4d76-991e-99b55190be52	je weiter man vom zentrum entfernt ist desto geringer ist das angebot	bereiter wenn man vom zentrum weg ist dass doch geringer ist das angebot
2074  fed415b2-e923-4285-9d7b-8551018c4cfe	die kostenersparnis für den kanton aufgrund des kostenteilers ist eine reine umverteilung	die kostene ersparnungs für den kanton aufgrund kostenteilen sind reine umverteilung
1942  dc8f998f-c44d-4c3c-a1c1-afb894e71b16	ich würde mich in diesem sinne so zurückziehen zugunsten der grünen	ich würde nicht diesem sinn so zugunsten von den grünen
618  efbfc250-cae5-4b74-ad43-f6058e98e2b1	es gibt ein flächendeckendes register für die suche nach betreuungspersonen	es gibt ein flächendegendes regisser für die suche des betreuungspersonen
141  12533311-bf1b-48ca-878f-7265506d588f	die bdp stimmt der ersten lesung dieses gesetzes einstimmig zu	die bdp stimmt der ersten lesung dieses gesetzes einstimmig zu
1348  37e82875-9ef4-4f74-8fac-075452981183	ich bin seit über 2 jahren mit dem erstellen von wasserquellen beschäftigt	ich bin seit über zwanzig jahren mit einem stellen von wasserquellen beschäftigt
3011  d2454edf-1292-4316-8468-6a0b108d95c8	der fdpfraktion sind die 27 einwohner von wilderswil nicht zu wenige um diesen kredit auszugeben	wir sind jetzt 217 einwohner und das wir nicht zu wenig der reckredit auszugeben
739  e187da81-8d4d-494e-ae15-ec5fc670f0db	ich wohne in einer gemeinde an der kantonsgrenze zu luzern und aargau	ich wohne in einer gement anderen kantonsgrenzen mit luzern und anrau
2087  f460de63-d23e-4074-a5d0-cc7bb7f43f89	das ist für uns diskussionslos das muss umgesetzt werden	das ist für diese diskussionslos das muss umgesetzt werden
1825  4cf9269f-2c58-4709-b8a1-7a2790a8a01c	um wie viel sich dies aber auf den umsatz auswirken wird ist schwierig abzuschätzen	wie viele das aber auf den umsatz ausmachen wird das ist schwierig abzuschätzen
2464  6581be2f-d22f-41d1-8ec5-e6870efc20a6	die situation wie sie heute ist ist eigentlich ein schwanzbeisser	die situation wie sie heute ist eigentlich eine schwanzpeis
2988  06443ad3-6435-449a-aa27-7017e94a54df	ist es nicht an der zeit dass der kanton bern hier eine vorreiterrolle einnimmt	wäre es nicht der zeit wenn der kanton bern ein fahrreiterollen würde
1371  60021420-ca88-4ae5-98d2-872e2a22be8d	deshalb bitte ich sie sehr wenigstens den punkt 2b abzulehnen	deshalb bitte ich ganz fest wenigstens den punkt 2 abzulehnen
3275  01e7d7ff-bfe2-4c74-9d59-09a8a067079d	das unternehmen sei verpflichtet dem gebot des gewinnstrebens nachzukommen	die unternehmen sind die verpflichtet dem gebot der gewinnstrebigkeit nachzukommen
736  743c3e2a-18ff-47c3-8a07-34afe953505b	die jungfraugruppe betreibt eine dampflokomotive auf die schynige platte	deshalb steht ein die ampflock in betreiber auf die scheine geblatten
2185  3bb4e03d-affd-4242-bde1-d24d1ed1f76b	viele der schüler und schülerinnen sind später in einflussreichen positionen	viele der schüler und schülerinnen sind später in einflussreichen positionen
1899  03db2aca-5dd2-4781-9c63-ed419f94960e	ein gutes und einfaches beispiel ist die herztransplantation	ein gutes einfaches beispiel ist die herzttransplantation
1597  82d76b3f-124d-4482-997b-3d62226bec03	schauen wir auch im kleinen dass recht gesprochen wird	wenn wir auch im kleinen dazuschauen dass recht gesprochen wird
2672  9c142338-e8ba-4986-baae-305119b663e7	kernelement ist die fallverlagerung vom stationären in den ambulanten bereich	kern element ist die fallverlagerung aus dem stationären in ambulanten bereich
128  d094f53f-8e7e-45d2-b9d3-d50683bdab45	die bdpfraktion nimmt diesen masterplan einstimmig zur kenntnis	die bdpfraktion nimmt diesen bericht den masterplan einstimmig zur kenntnis
1916  0b87769b-58ef-4192-bd80-ee0dbe2271f9	ich danke allen ganz herzlich für die relativ sachliche diskussion	ich danke allen ganz herzlich für diese relatische diskussion
2792  901014ec-ba49-4434-bb7d-74751b211a4c	zu den vorliegenden zusatzanträgen nehme ich nachher stellung	zu den vorliegenden zusatzanträgen würde ich die nachstellung
3323  6cbe0e8c-4543-44b3-9440-a0d99b09d43c	offenbar gibt es hinweise darauf weshalb dies so ist	darauf hat es natürlich offenbar hinweisen darauf weshalb es so ist
223  9a2aad80-1770-47ad-be41-4858c020b34a	aufgrund der voten klingt es danach dass man etwas machen möchte und dies einsieht	ich möchte noch etwas von den voten etwas zu machen und wir das einfach eingesetzt
1016  70ec4f63-9467-40ab-b9e3-cf6aeebb7a0e	offenlegung der politikfinanzierung einen ordnungsantrag auf freie debatte	offenlegung der politikfinanzierung einen adnungsantrag auf freie debatte
1936  8aa042f6-9c62-4dd2-ab48-23187be6e72b	dann gibt es mehr lohn das wissen die ärzte unter uns	damals hat man halt mehr lohn und das fissentärst unter uns halt auch oder auch
2084  4803aece-f315-4f3d-8f7b-b323c7242971	dieses projekt ist mit messbarem erfolg abgeschlossen	dieser projekt ist mit messbar am erfolg abgeschlassen
640  08fb1530-1306-49a3-8e56-347c07a78bf3	noch einmal wir sind uns aber bewusst dass das system nicht einfach geändert werden kann	wir sind aber noch einmal bewusst dass system kann nicht einfach geändert werden wollten
77  2841a8f2-118c-4775-a5a1-e033987cb24a	buchstabe h muss man die kommissionsmehrheit unterstützen	artikel 83 müsste man eine mehrheit unterstützen
8  6142dc43-068e-46e6-b88a-95850e182681	daher komme ich in den einzelnen punkten direkt zur meinung der bdpfraktion	ich komme ihnen in den einzelnen punkten gerade zur meinung der bdp
3095  c90201f5-6731-4bc8-98d6-37d4283f20e4	wir haben eine differenz zur regierungsantwort bei der motion imboden	wir haben eine differenz zur regierungsrat bei der motion imboden
958  c696b76c-ba62-40e8-a1e1-bffc6dd4e3f8	es gibt eine ganz kleine minderheit die dies als motion unterstützen wird	eine motion ist ein ganz kleiner minderheit die dies unterstützen wird
1311  b4c7473e-f218-458b-b604-eaf5fd9cbf28	wir müssen wahrscheinlich zuerst an den grundsatz gehen	wir müssen wahrscheinlich zuerst ein grundsatz gehen
2260  b4d4c094-59c2-41f8-9930-38f4f544059c	dies geschah elf tage vor der novembersession zu der auch eine spardebatte gehörte	das war elftag vor der novembersession mit der spardebatte gewesen
1769  cdb9591f-6ffa-486b-b21c-00805cc5faae	insbesondere im bereich der praxisbewilligungen enthält er jedoch fehler	altet aber insbesondere im bereich der praxisbewilligungen fehler
1341  db9504e1-7ac1-4532-80c9-c562b57a2f26	wir halten das zu diesem zeitpunkt für eher ungünstig und fragwürdig	und das eher ungünstig oder auch fraglich ist zum jetzigen zeitpunkt
588  f7daee29-49b4-4596-b454-872f6a4cb07f	auch wir sind natürlich gegen jegliche solche geschäfte was absolut selbstverständlich ist	auch wir sind natürlich gegen jegenliche solche geschäfte die es absolut selbstverständlich ist
3187  156fc0ab-4218-41eb-969d-d01341f52623	wir sind grossmehrheitlich zum ergebnis gekommen dass es sache der gemeinde oder der stadt ist	wir sind grossmehrheitlich zum ergebnis gekommen dass es sache der gemeinde oder von der stadt ist
1678  b22b6f80-0aed-405f-b016-f54841f56f38	wir hatten beim tram einen rückweisungsantrag mit auflagen	gestern beim tramten haben wir einen rückweisungsantrag mit auflagen
2002  329394dc-2373-4b21-9561-2d592a860cbe	in der edu sind wir uns einig dass der verkehrsunterricht wie bisher genügt	wir sind uns in der edu einig dass der verkehrsunterricht wie bisher genügt
215  d27fed3c-a8a0-412c-b284-287be481a721	die bereitschaft und die erarbeitung von optimierten strukturen ist vorhanden	die bereitschaft und die erarbeitung von optimierten strukturen ist es vorhanden
1464  6492f489-2819-40c1-a1e1-ece2672f3146	den antrag edu jetzt gleichzeitig auch sikminderheit lehnt die bdp mehrheitlich ab	der antrag edu ins gleichzeitig auch sikminderheit lehnt die bdp mehrheitlich ab
1928  8b09ee42-477e-409c-af0d-dc7540f46477	danach folgt und die keine umweltzerstörung zur folge haben	aber nachher kommt und die keine umweltserstörung zur folgehaben
871  b2720ff9-1bfd-4a16-b2aa-4ae30ff77822	die verantwortung bleibt und nicht jedes erzieherische problem kann an die schule delegiert werden	die verantwortung bleibt und nicht jede serzierischen probleme kann die schuldelegiert werden
3131  b5dae0f6-6801-4f2e-8c1a-1f31a3dd0608	ich danke ebenfalls für die ausführlichen unterlagen und detaillierten ausführungen	ich danke ebenfalls für die ausführlichen unterlagen und detailliert ausführen
2962  f0f5ae3d-3b91-4c6e-982a-462de1754a80	die kantonale kulturförderung unterstützt institutionen organisationen und projekte	der kantonale kulturförderungen unterstützt institutionen organisationen und projekte
1617  3754ee95-36f0-46e2-9ed3-40c5aab93439	das ist eine grosse vereinfachung und uns scheint das sollte tragbar sein	dies ist eine grosse vereinfachung und das tun uns das zentragbar sind
2170  80dd72c2-ff48-4299-8289-c5c2cfdbb671	schon aus diesem grund muss man bei der finanzierung anpassungen vornehmen	als diesem grund muss man auch in der finanzierung anpassungen machen
2703  ac6ad621-1a36-44a6-9fff-12986110029d	ich möchte aber jetzt eigentlich nicht auf jeden punkt einzeln eingehen denn sonst dauert es zu lange	ich möchte aber jetzt eigentlich nicht auf diesen punkt einzel eingehen wenn sturen zu lange
1153  5364053c-f918-4007-815d-267b367e4035	persönlich kann ich dazu nur sagen dass ich eigentlich bis heute das wofür nicht verstehe	persönlich kann nicht zu nur sagen ich verstehe eigentlich nicht verwass
158  b7c1f0c3-97de-4290-aee7-61a6791064a9	mit dem volksvorschlag machen wir aber jetzt wirklich wieder einen schritt zurück	mit dem volksvorschlag möchten wir aber jetzt einfach wirklich wieder instritt zurück
2625  4bb281f8-3cac-42a0-9b1c-9a72c94101ac	aus diesem grund ist ein zusätzlicher massnahmenplan nicht nötig	aus diesem grund ist es zusätzlichen massnahmenplan nicht nötig
887  ce897994-fee4-4f34-9207-46f75ce9d1ae	wir haben am morgen sehr viel verkehr ganz überlastete züge in richtung bern	wir haben dem morgen sehr viele verkehr ganz überlastete züge gegen bern zu
1527  869650f7-c51d-43b4-8ca7-61a311792abf	hansjörg pfister bezieht sich auf die versorgungsplanung ganz generell	ich bezieht sie auf die versorgungsplanung ganz generell
2621  c36db65d-d82e-48f6-9c64-da2687e1a9aa	zwei hauptpunkte leiten die regierung bei der begründung für ihre ablehnung	zwei hauptpunkt leiten die regierung als die begründung für ihre ablehnung
311  aeac6d09-52c1-4685-8978-13cb90be6dce	nun will man diesen bericht loben und sagen wie aussagekräftig er sei	nun will man diesen bericht dieser buchen lüpfen wie dieser aussagekräftig ist
1969  d1a17f2b-b4be-407a-b221-003da4fc9765	das mammographiescreening ist ein vorsorgeprogramm gegen brustkrebs	die mammelgrafiskreining ist ein vorsorgen programm gegen brustkräbs
1392  fa233952-6f96-46e0-8559-16ce586a136f	wenn sich jemand dagegen wehren will soll er auch die entsprechenden massnahmen und berichte aufzeigen	wenn sich etwa dagegen weil lehren so sollen auch die entsprechenden massnahmen und berichten aufzeigen
289  741e3a56-cc00-4b7e-b27b-2311d309c0db	die mehrheit der fraktion wird aus diesen gründen den vorstoss ablehnen	die mehrheit der fraktion wird aus diesem grund den vorstoss ablehnen
2395  d7adb340-d860-48e7-8cf8-5e8936d9a343	wir regen hier eigentlich nur an wie sich die regierung vielleicht verhalten könnte sollte	wir sprechen hier nur an wie sich die regierung vielleicht verhalten könnte
1999  e0ad26c1-7dcf-4b62-90ae-70599919f0ef	mit einer homöopathischen dosis sollen die erfahrungen aus solothurn übernommen werden	mit der ongenen patschendosie sollen die erfahrungen von solothurn übernommen werden
3270  b68ff034-f947-47d8-85af-ab64b82513b3	das ist nicht nur in der politik so sondern auch im berufsleben oder im privaten bereich	das ist nicht nur in der politik so dass auch im berufsleben oder im privaten gelten
733  491a732d-80a9-48aa-8265-9c026f0cfd7b	da es wie ich glaube grundsätzlich auch um diesen teil geht stimmen wir der motion zu	es ist grundsätzlich glauben um diesen teil geht hat wir der motion zustimmen
2955  3b4d62a1-d005-4a63-9b09-62782f4dfc25	es stand die frage im raum ob wir in lyss zwei asylzentren bekommen oder nicht	die frage ist im raum gestanden ob ein lyss zwei asylzentren bekommen oder nicht
3249  a852c41f-5bec-4c43-979e-8617571fd574	die spjusopsafraktion steht dieser veränderung grundsätzlich positiv gegenüber	die spjusopsafraktion steht dieser veränderung grundsätzlich positiv gegenüber
569  c3ed8719-14c9-4cc5-84af-724fd6e858e3	sie hätten es gar nicht gern wenn man für die nervenklinik via postulat eine untersuchung anfordern würde oder	es ist ein gar nicht geben wenn wir vernehmen kleine kurdi wenn eine untersuchung vor dem bei appostulat
2695  bbc1ad26-17bc-46b3-8a1c-0c10fcb123da	kolleginnen und kollegen die mehrheit dieses rates folgte vor ein paar jahren dem damaligen regierungsrat	kolleginnen und kollegen die mehrheit dieses rats ist vor barner jahrend damaligen regierungsrat
3016  7ae3ccc4-7c03-4595-9c5f-0f72d9458967	und wir könnten mit stolz sagen wir offen ehrlich und transparent	auch wir können mit stolz sagen mehr sind offen ehrlich und transparent
1975  267ae320-a8b5-4a3b-96c1-d41980fdb52c	schon heute wird via benzinsteuer von den vielfahrern mehr geld eingenommen	schon heute werden wie bernsinnsteuer der vielfahrer mehr gelder eingenommen
263  d5f0fabf-b471-4171-9180-86a9cdddce2b	so hat man mit siteminsel ein projekt das nationale ausstrahlung geniesst	so hat man mit dem siteminsel eine projekte die nationale ausstrahlung genüsst
2597  f38cc8d3-b2ef-4f29-8d63-28eab355f2eb	dann muss das vielleicht der nächste polizeidirektor tun oder die nächste polizeidirektorin	dann muss es dann vielleicht der nächsten polizeidirektor machen oder die nächste polizeidirektorin
2889  96fff816-aa3d-4c56-be0b-20cde606ea77	es ist eben nicht so wie grossrätin schindler ausgeführt hat dass diese immer das einverständnis einholen	es ist eben nicht so wie grossrätin schindl daraus geführt hat dass diese immer seinverständnis einholen
1686  627691e8-510b-4413-8ca5-3fc79e66d48b	stimmen wir doch diesem postulat zu es stärkt unsere volksschule	setzen wir doch diesem postulat zu einen stärken unsere volksschule
685  7f63cb8f-76bd-45cb-95f1-78a4ec290bde	im frühjahr dieses jahres wurde eine neue strategie vorgestellt die bis 22 umgesetzt wird	freujahre dieses jahres wurde eine neue strategie vorgestellt die umgesetzt wird
2600  91472c83-b7f6-42af-9025-2bc1d9a529f5	gleichberechtigung ist eben wenn es keine gleichberechtigungsstelle mehr braucht	gleichberechtigung ist eben wenn es keine gleichberechtigung unterstellen braucht
762  0ed9c42f-e38a-475f-843f-aac3a7595497	sie ist überzeugt dass der grossratsbeschluss aus der märzsession richtig ist	sie bis in uns überzeugt dass der grosse ratsbeschluss also wertsession richtig ist
789  9736aed9-dbfe-4b11-8ce9-1aea6926d1ad	dass wir uns heute als individuen fühlen und verstehen ist nicht selbstverständlich	dass wir uns heute als individuen fühlen und verstehen ist nicht selbstverständlich
3223  22f4ebfc-b7ce-442e-bfc6-e4f2e9622d92	es ist nicht so wie hier drin behauptet wurde dass diese leute nicht zurückkehren könnten	es wurde nicht so wie hier drin behauptet worden ist dass die leute nicht zurückkönnte
2011  b91787be-f624-44e7-b3fc-2fe81e15767a	effektive kosteneinsparungen reduzieren sich auf die günstigeren ambulanten tarife	effektive kostene sparligen reduzieren sich auf die günstigeren ambulanten tarife
1480  04cbd28e-9fe9-481a-9c10-208717f86bcd	das oberste ziel ist die wahrung der qualität und der kosteneffizienz	das oberse ziel ist die warum der qualität und der gostenimfe effizienz
2916  dee7d93b-15fa-45fd-8bec-427ca520b207	darüber kann man nicht einfach hinwegsehen und deshalb muss eine diskussion stattfinden	darüber kann man nicht einfach inweg gesehen und deshalb muss eine diskussion stattfinden
2508  3d54ee79-51e8-499a-ba91-be09e072dbc7	ich habe den neu eröffneten transitplatz in la jouxdesponts in der nähe von bulle besichtigt	ich habe der neuen eröffnet transitplatz in lassen schuldepont in der näche von bühl angeschaut
2169  a6efa108-4bd8-431f-909d-3cc30c79bc5f	die schaffung eines solchen gesetzes trägt nicht zur sozialen integration bei	die schaffung eines solchen gesetzes trägt nicht zur sozialen integration b
372  a73bcdfe-7b95-4333-aefd-6b0d3eed6f5c	wir unterstützen es daher gemäss dem antrag des regierungsrates die ziffer 1 als postulat anzunehmen	wir unterstützen daher die ziffer 1 den antrag des regierungsrates dieses postulat anzunehmen
3068  25633e6c-d956-448a-b1dd-4975c7376a4f	es wäre aber auch aus meiner sicht nicht verhältnismässig wenn man diesen schutz so ausbauen würde	es wäre aber auch aus meiner sicht nicht verhältnismässig wenn man diesen schutzen sollen wir diese ausbauen
1490  a2e7b5a0-b506-48d2-94ca-35726162730d	bei familien fragen wir in der schule bei den lehrern der kinder nach	den familien wir auch bei den schulen bei den lehrern der kindern
2122  97710e75-8ba6-4240-90d8-6aa05786f2f6	was wird passieren wenn eine solche flugticketabgabe in der schweiz eingeführt wird	es wird geschehen wenn eine solche flugtigkeitabgabe in der schweiz eingeführt wird
1133  8babef57-2a57-4cbe-9d87-99b3b8272bfc	die erklärung die vorhin beschlossen wurde ist auch völlig überflüssig	die erklärungen die föhlere beschlossen wurde schon völlig überflüssig
3218  cf33d587-0b53-46ee-9f43-a2db7184cfc7	zu ziffer 4 des angebotsbeschlusses stellt ihnen die kommission folgenden zusatzantrag	zu ziffer 4 des angebotsbeschlusses stellt die kommission folgenden zusatzantrag
1318  52518456-e61a-44d5-9d33-1f1d32dd27d1	wenn es einen gebärdendolmetscher braucht wird dieser zur verfügung gestellt und auch bezahlt	wenn es haben im gebärden dolmetscher gebraucht wird diese zur verfügung gestellt und auch bezahlt
1194  3fd2c04c-8f4c-4358-90fe-4a0e5b0f7eb9	die subventionierung des spracherwerbs soll mit einem sprachtest verbunden werden	die subventionierung der sprachherwerb soll mit einem sprachdess zu verbunden werden
2578  d9ef7169-39f3-479e-946a-03a26897bcbc	doch in der kommission haben wir dieses geschäft trotzdem oder gerade deswegen eingehend diskutiert	doch in der kommission haben wir dieser geschäft trotzdem oder gerade deswegen eingehend diskutiert
1130  48e4e51d-7713-4f66-a3fa-22b5c410a5dd	lieber hans kipfer die edufraktion will dein angebot nicht unterstützen	lieber hans die edufraktion will uns angebote nicht unterstützen
508  5fb6a0bc-aa91-463f-a0ce-0756a062b03a	anzeichen dass das für eine mehrheit der uber taxifahrer gilt haben wir aber nicht	anzeichen dass dies auf der mehrheit der obertaxifahren gilt haben wir aber nicht
30  a2377820-8b80-423e-8f88-2bfac36283fc	ausländische fahrende halten sich eben nicht an unsere regeln und gesetze	ausländische fahrenden halten sich eben nicht an unsere regeln und gesetz
2360  ebf9a74e-8a57-4082-81eb-c5bb178f150a	sie nimmt die bewährten elemente der kulturstrategie 29 auf und führt sie weiter	sie nimmt die bewährten element der kulturstrategie 29 auf und führt ein weiter
889  8ab48ff0-c3e8-419a-8723-43d546466c25	die gsok hat sich mit dem vorliegenden geschäft eingehend auseinandergesetzt	die gsok hat sich mit diesem vorliegenden geschäft eingehend auseinandergesetzt
3058  ce0902dc-7395-4f99-82bf-fa00a7def3a2	auch die bestehenden sperren im lammbachgraben werden dort verstärkt und saniert wo dies notwendig ist	auch die bestehenden sperinnen im landbachgraben werden dort verstärkt und zariert die dies notwendig ist
922  ee3f5e41-4c9e-4116-9772-a3b729134ddd	es handelt sich hier um einen eingriff in die vertrags und eigentumsfreiheit	es handelt sich hier auch einen eingriff auf die vertrags und die eigentumsfreiheit
292  0bdf8418-e16a-45dc-b810-e2067727cb25	es gibt nur noch ein paar redaktionelle anpassungen der kommissionsmehrheit	nur noch ein paar redaktionelle anpassungen der kommissionsmehrheit
799  3e7005bb-2920-44d8-9319-f6bbc777b2d4	ich weiss nicht ob man mit 52 bildungsgängen wirklich die beste sein kann	ich weiss nicht einen wirklich zwei bildungsgängen können die besten sein
1841  37b43897-77e4-4f85-a102-cd89ad40a28b	die ziffern 3 und 4 lehnen wir sowohl als motion wie auch als postulat ab	die ziffer 3 lehnen wir sowohl als motion bin als postulat ab
2974  68ff1cc7-e2cc-4e0c-871f-73e86b481d15	der kanton bern bringt seine interessen bei der europapolitik des bundes ein	der kanton bern bringt seine interessen bei der europapolitik des bundes ein
261  40a1fa8e-ca8b-49e4-9389-4a8284ca1ae2	dieser bericht schien auch einigen mitgliedern in der bak zu umfangreich und zu bindend	dieser bericht scheint hat auch einiger mitglieder in der bak zu umfangreich und zu bindend
2111  bb341295-ed65-4a78-ac57-8f6f96052368	das ist unser fazit nicht zuletzt auch nach diesen intensiven befragungen zum jahresbericht	dies ist unser fazit nicht zuletzt nach den intensiven befragungen zum jahresbericht
3183  6b328e2f-93c4-44e3-9552-4373bf249663	es ist eine frage der politik und eine frage bei der der grosse rat ein zeichen setzen muss	das ist eine frage der politik und das ist eine frage der grosse rat ein zeichen setzen muss
1707  58d3e596-5feb-4238-a2a7-74026d519436	dieser möchte ein umfassendes veloförderprogramm das vor allem zügig umgesetzt werden soll	es ist ein umfassend zu veloförderprogramm die vor allem zügig umgesetzt werden sollte
305  f5f43de7-9113-4cd4-81ff-9c7c01ac4bfb	das heisst die mindereinnahmen wären in den nächsten zehn jahren sicher nicht gross	das heisst die mindereinnahmen wären in den nächsten zehn jahren sicher nicht gross
3079  8dbb2682-5b16-42c4-bc23-af0ab71e9b09	die bdpfraktion nimmt den bericht einstimmig zur kenntnis	die bdpfraktion nimmt den bericht einstimmig zur kenntnis
3233  ebb09b16-a0ab-4e32-8785-faa0db724869	ich ging zu diesen hin und fragte sie wozu sie maskiert seien	jetzt hat vor eine so masskierte kann bei ich hingegangen und gesagt habe ich auch bei der simals kirzeigen
2511  b0c1eed7-757d-4d17-bf8f-0141e5044c71	die fdpfraktion teilt die beurteilung der regierung in allen fünf punkten	die fdpfraktion teilt die beurteilung der regierung in allen 5
716  e123617b-4aed-4dec-98d6-f3803e049b23	als unternehmer motiviere ich bei uns auch stets experten dazu sich zur verfügung zu stellen	als unternehmer selber motivieren auch immer wieder experten bei uns dass sie sich zur verfügung stellen
1114  c7e9e5d8-dd86-47f8-ad41-aae30bce9773	die sozialhilfebezüge von sozialhilfebezügern sind relativ hoch	die sozialhilfebezüge von sozialhilfebezügern ist sie relativ hör
742  970b2091-663e-4db2-af09-1933b0ab0d6a	die unterschiede sind dann vermutlich bei den hintergrundberichten zu finden nicht aber bei den news	die unterschieden sind vermutler wohl bei den hintergrundsberichten zu finden aber nicht bei den hintergrundsberichten
224  ca0fc4e7-d3d6-4afe-8690-eaf10782a462	es gab gerade eine vernissage der ausstellung weltuntergang ende ohne ende im naturhistorischen museum	ich möchte gerade weltuntergang zum beispiel einem naturistorischen musee
2046  3567dca1-2aa4-4dd8-b6b5-fd73b850a20b	warum sollen der private und öffentliche raum ausgeschlossen sein	wir sollen nicht im privaten und im öffentlichen rum weshalb dies ausgeschlassen sind
944  29dbc167-dfa8-4954-8cd9-892e94262d4e	die suche nach einem verwaltungsratspräsidenten bleibt sicher eine gewisse herausforderung	die suche nach einem verwaltungsratspräsident lässt sicher eine gewisse herausforderung
23  ff091a2b-8f5d-42a8-ad39-0a3c53086439	ich möchte nun nicht auf die einzelnen argumente eingehen die hier genannt wurden	ich möchte nicht auf die einzelnen argumente eingehen die jetzt so gesagt wurden
532  1a622eae-4468-4449-851f-e44c289449c5	die svp unterstützt dieses vorgehen und stimmt dem postulat denn auch einstimmig zu	wir unterstützt dieses vorgehen und stimmt diesem postulat einstimmig zu
995  474c658e-1f81-44bc-89db-29c5881c695d	die edufraktion wird so abstimmen wie es der regierungsrat vorschlägt	die edufraktion wird so abstimmen wie es der regierungsrat vorschlägt
2034  4ecbada3-7378-494b-b4a7-4515c80d919d	ausserdem ist auch die wirtschaftliche situation des kantons bern nicht gerade rosig	ausserdem ist auch die wirtschaftliche situation des kantons bern nicht gerade rolle
242  5ec91d92-7cb0-49d9-89e7-127587e9f62b	in diesem sinne lehnen wir den rückweisungsantrag köpfli ab	in diesem sinn lehnen wir den rückweisungsantrag köpfli ab
2684  bb5fbb28-ee42-4f35-81b1-8fe66e37f968	wie gehört bearbeiten unsere kantonalen migrationsbehörden bereits die härtefälle	wie gehört die bearbeiten unsere kantonalen migrationsbehörden bereits die härtefällen
1435  a78c907c-8154-4856-b787-dc63e485336d	die bekämpfung von gewalt an frauen männern und kindern ist ein sehr wichtiges anliegen im kanton bern	ich von gewalt am frauen die männer und kinder ist es sehr wichtiges anliegen im kanton bern
1275  777aa0c2-0be7-4603-86c9-0fabffa787ac	sie haben eine geschichte und diese ist untrennbar mit dem christentum verbunden	sie haben auch eine geschicht und ist unterendbar mit dem christentum verbunden
260  092366dc-cec7-4e5d-bf93-783c9a2d1f57	wenn wir irgendwo windräder aufstellen ist das auch umweltzerstörung eins zu eins	wenn wir wind sprechen wir irgendwo aufstellen und das ist sto umweltzestörung eins zu eins
2657  5ab098a7-73b2-43b6-8a92-289893b56f10	es führt zu einer ungerechtfertigten verteuerung dieser immobilie	es führt zu einer ungerechtfertigten verteuerung dieser immobilien
2964  981e72a1-eba0-407e-8ecf-b37fca6232ca	das heisst optimierung der ergänzenden hilfe zur erziehung im kanton bern	das heisst optimierung der ergänzenden hilfe zur erzielung im kanton bern
2219  bbbc0839-fe9c-4400-97cf-6e12a822c0e7	deshalb braucht es auch keine zusätzliche ermässigung durch den kanton	deshalb braucht es keine zusätzliche ermässigung durch den kanton
491  7a116098-be72-48a4-9560-41d5083caa43	der letzte abschnitt aus der antwort des regierungsrates ist für uns überzeugend	der letzte abschnitt aus der antwort des regierungsrates ist für uns überzeugend
169  bd217213-daa3-4b71-b238-c51b2bf20f73	denn jedes leuchtturmprojekt kostet zuerst eine riesige stange geld	ich weil jedes leuchttunk das projekt kostet zuerst eine riesige standen geld
1713  259049eb-208e-40a8-9dbd-79e708b6b21b	seit sehr langer zeit wird diese autobahnumfahrung von biel geplant	ich müsse sehr langer zeit wird an dieser autobahnumfahrung von biel planen
890  86f27dfb-5c30-4ad1-8550-61c56edbc548	nehmen wir also den verfassungsauftrag wahr und gehen an die arbeit	nehmen wir den verfassungsauftrag wahr und gehen an die arbeit
1006  1f57ca86-2dc1-4042-8f1e-057bd7ffeafe	der regierungsrat muss dann abklären welche möglichkeiten vorhanden sind	ich habe hier dass die möglichkeit aufhanden sein muss was die möglichkeit aufhanden sein
2418  04f67604-0487-46b5-81ed-3382982a5d79	wir versuchen schon sehr häufig in die nationale politik einzugreifen	wir bereits schon sehr häufig in die nationale politik einzugreifen
1729  c566b5fe-39fd-420b-8446-f6f0c17f0c2e	sie hält zwar an der subsidiarität fest aber sie ist offener formuliert	ich halte zwar einer subsidiarität fest aber sie ist breiter und offener formuliert
3094  5d083772-68f6-4ff8-8e05-9433d5446670	der kanton unterstützt die kirchen finanziell weiterhin im bisherigen ausmass	der kanton unterstützt die kirchen finanziell weiterhin einem bisherigen ausmass
2721  13b77f9c-1bb4-4ac9-9938-087449ae1cfa	es soll uns aber auch immer wieder daran erinnern was wir hier drin erklärt haben	wie es aber auch immer sind oder an erinnern was wir eben mit diesem papier erklärt haben
2913  c6e7db29-c333-4d0a-8751-bc4b661a47bd	die sp ist notabene nicht die einzige partei die mit einer volksinitiative kommt	die sp ist notabene nicht die einzige partei die mit einer volk sinitiativen kommt hat
2932  f00dce4c-3f01-44eb-94da-8b433747b101	ich traue es den schulleitern und schulleiterinnen zu diese bestimmung mit augenmass umzusetzen	diese trauen aus den schulleitern und schulleitern zu diese bestimmung mit augenmass umzusetzen
